City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
1182,Bluff,-46.6,168.3333,40.8,80,53,10.6,NZ,2021-09-27 17:54:18
1183,Arraial Do Cabo,-22.9661,-42.0278,80.56,69,40,16.11,BR,2021-09-27 17:54:41
1184,Vardo,70.3705,31.1107,55.15,87,0,16.11,NO,2021-09-27 17:55:33
1185,Samarai,-10.6167,150.6667,78.42,86,99,15.86,PG,2021-09-27 17:56:52
1186,Ayan,56.45,138.1667,45.32,77,100,11.14,RU,2021-09-27 17:56:59
1187,Port Keats,-14.25,129.55,77.29,86,78,6.96,AU,2021-09-27 17:56:59
1188,Westport,41.1415,-73.3579,80.1,55,73,1.01,US,2021-09-27 17:53:53
1189,Rochegda,62.8,43.25,44.69,89,100,3.18,RU,2021-09-27 17:56:59
1190,Trincomalee,8.5711,81.2335,81.95,69,99,22.21,LK,2021-09-27 17:56:59
1191,Pecos,31.4229,-103.4932,82.49,44,1,5.75,US,2021-09-27 17:57:00
1192,Mackay,-21.15,149.2,71.58,78,90,12.66,AU,2021-09-27 17:57:01
1193,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1194,Ahuimanu,21.4447,-157.8378,78.46,75,40,11.5,US,2021-09-27 17:54:54
1195,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1196,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1197,Jacareacanga,-6.2222,-57.7528,73.71,94,75,2.3,BR,2021-09-27 17:57:01
1198,Kodiak,57.79,-152.4072,42.44,50,42,2.17,US,2021-09-27 17:55:08
1199,Totness,5.8833,-56.3167,86.74,64,7,11.43,SR,2021-09-27 17:57:02
1200,Umm Lajj,25.0213,37.2685,83.89,61,1,9.31,SA,2021-09-27 17:57:03
1201,Bandarbeyla,9.4942,50.8122,78.48,82,33,12.15,SO,2021-09-27 17:54:41
1202,Maketu,-37.7667,176.45,49.48,100,100,4.94,NZ,2021-09-27 17:57:03
1203,Naze,28.3667,129.4833,77.04,79,24,11.01,JP,2021-09-27 17:55:52
1204,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1205,Cidreira,-30.1811,-50.2056,71.31,77,2,10.45,BR,2021-09-27 17:55:16
1206,Cururupu,-1.8283,-44.8683,88.14,53,59,7.58,BR,2021-09-27 17:57:03
1207,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1208,Bredasdorp,-34.5322,20.0403,57.27,77,83,5.28,ZA,2021-09-27 17:54:41
1209,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1210,Ban Dung,17.699,103.2596,76.1,99,17,3.76,TH,2021-09-27 17:57:04
1211,Airai,-8.9266,125.4092,57.9,76,70,2.33,TL,2021-09-27 17:55:00
1212,Pandan,14.0453,124.1694,80.74,86,96,3.78,PH,2021-09-27 17:57:04
1213,Sidi Ali,36.0998,0.4206,73.9,52,97,4.63,DZ,2021-09-27 17:57:04
1214,Kaitangata,-46.2817,169.8464,39.92,85,17,6.26,NZ,2021-09-27 17:54:20
1215,Taywarah,33.35,64.4167,53.46,14,0,1.95,AF,2021-09-27 17:57:05
1216,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1217,New Norfolk,-42.7826,147.0587,45.91,69,74,1.01,AU,2021-09-27 17:53:50
1218,Lorengau,-2.0226,147.2712,81.18,78,20,6.6,PG,2021-09-27 17:54:49
1219,Taubate,-23.0264,-45.5553,94.91,29,40,4.61,BR,2021-09-27 17:57:05
1220,Ponta Do Sol,32.6667,-17.1,75.83,71,24,4.61,PT,2021-09-27 17:54:17
1221,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
1222,Jizan,17.3333,42.6667,88.74,60,9,5.3,SA,2021-09-27 17:57:05
1223,Ribeira Grande,38.5167,-28.7,72.0,73,75,12.66,PT,2021-09-27 17:54:17
1224,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1225,Esperance,-33.8667,121.9,53.44,81,97,18.3,AU,2021-09-27 17:54:16
1226,Touros,-5.1989,-35.4608,85.1,67,34,20.8,BR,2021-09-27 17:57:06
1227,Jalu,29.0331,21.5482,80.4,26,1,8.59,LY,2021-09-27 17:54:21
1228,Laguna,38.421,-121.4238,79.21,67,1,4.0,US,2021-09-27 17:55:09
1229,Cidreira,-30.1811,-50.2056,71.31,77,2,10.45,BR,2021-09-27 17:55:16
1230,Broome,42.2506,-75.833,75.2,57,90,3.0,US,2021-09-27 17:54:28
1231,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1232,Bredasdorp,-34.5322,20.0403,57.27,77,83,5.28,ZA,2021-09-27 17:54:41
1233,Mandera,3.9366,41.867,89.28,31,68,12.15,KE,2021-09-27 17:57:06
1234,Jungapeo,19.45,-100.4833,73.81,73,90,5.53,MX,2021-09-27 17:57:06
1235,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1236,Ribeira Grande,38.5167,-28.7,72.0,73,75,12.66,PT,2021-09-27 17:54:17
1237,Medea,36.2642,2.7539,66.65,54,100,4.65,DZ,2021-09-27 17:57:07
1238,Jamestown,42.097,-79.2353,75.09,56,1,7.0,US,2021-09-27 17:50:23
1239,Jalu,29.0331,21.5482,80.4,26,1,8.59,LY,2021-09-27 17:54:21
1240,Bagdarin,54.4333,113.6,31.82,76,99,3.38,RU,2021-09-27 17:57:07
1241,Requena,39.4883,-1.1004,71.53,36,98,4.61,ES,2021-09-27 17:57:08
1242,Faanui,-16.4833,-151.75,78.93,77,7,18.16,PF,2021-09-27 17:55:27
1243,Lorengau,-2.0226,147.2712,81.18,78,20,6.6,PG,2021-09-27 17:54:49
1244,Cape Town,-33.9258,18.4232,60.28,59,40,10.36,ZA,2021-09-27 17:53:54
1245,Portland,45.5234,-122.6762,59.36,94,90,1.99,US,2021-09-27 17:56:39
1246,Dolores,-36.3132,-57.6792,47.64,92,100,10.87,AR,2021-09-27 17:57:08
1247,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1248,Hualmay,-11.0964,-77.6139,67.66,69,57,9.46,PE,2021-09-27 17:57:08
1249,Avarua,-21.2078,-159.775,71.65,94,8,1.14,CK,2021-09-27 17:54:14
1250,Alofi,-19.0595,-169.9187,66.09,100,40,3.44,NU,2021-09-27 17:53:56
1251,Dikson,73.5069,80.5464,35.67,86,79,20.96,RU,2021-09-27 17:55:00
1252,Margate,51.3813,1.3862,62.46,63,21,1.01,GB,2021-09-27 17:55:20
1253,Shingu,33.7333,135.9833,71.01,88,51,11.59,JP,2021-09-27 17:57:09
1254,Porbandar,21.6422,69.6093,79.88,87,100,6.35,IN,2021-09-27 17:56:54
1255,Illapel,-31.6308,-71.1653,82.47,21,0,8.86,CL,2021-09-27 17:57:09
1256,Cabo San Lucas,22.8909,-109.9124,92.61,65,1,1.99,MX,2021-09-27 17:53:18
1257,Bintulu,3.1667,113.0333,75.61,100,20,5.01,MY,2021-09-27 17:57:09
1258,Amahai,-3.3333,128.9167,76.87,90,83,1.97,ID,2021-09-27 17:57:10
1259,Ahipara,-35.1667,173.1667,49.41,72,30,9.15,NZ,2021-09-27 17:54:12
1260,Cidreira,-30.1811,-50.2056,71.31,77,2,10.45,BR,2021-09-27 17:55:16
1261,Najran,17.4924,44.1277,81.25,18,12,2.3,SA,2021-09-27 17:53:55
1262,Beringovskiy,63.05,179.3167,35.22,74,83,1.3,RU,2021-09-27 17:55:06
1263,Fare,-16.7,-151.0167,79.05,75,4,18.77,PF,2021-09-27 17:54:36
1264,Punta Arenas,-53.15,-70.9167,50.11,53,75,28.77,CL,2021-09-27 17:49:42
1265,New Norfolk,-42.7826,147.0587,45.91,69,74,1.01,AU,2021-09-27 17:53:50
1266,Cidreira,-30.1811,-50.2056,71.31,77,2,10.45,BR,2021-09-27 17:55:16
1267,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
1268,Chilliwack,49.1747,-121.9443,62.78,91,94,1.14,CA,2021-09-27 17:57:10
1269,Namatanai,-3.6667,152.4333,79.23,81,97,3.4,PG,2021-09-27 17:56:12
1270,Punta Arenas,-53.15,-70.9167,50.11,53,75,28.77,CL,2021-09-27 17:49:42
1271,Bismarck,46.8083,-100.7837,84.87,48,1,13.8,US,2021-09-27 17:57:05
1272,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1273,Airai,-8.9266,125.4092,57.9,76,70,2.33,TL,2021-09-27 17:55:00
1274,San Francisco,37.7749,-122.4194,72.14,88,90,3.0,US,2021-09-27 17:56:04
1275,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1276,Ganzhou,28.8184,115.4327,77.54,87,95,4.43,CN,2021-09-27 17:57:11
1277,Petropavlovsk-Kamchatskiy,53.0452,158.6483,36.19,100,0,6.71,RU,2021-09-27 17:55:49
1278,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1279,Thompson,55.7435,-97.8558,53.76,82,75,4.61,CA,2021-09-27 17:54:47
1280,Ancud,-41.8697,-73.8203,54.93,68,48,6.53,CL,2021-09-27 17:54:33
1281,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1282,Lompoc,34.6391,-120.4579,59.14,94,90,5.75,US,2021-09-27 17:56:58
1283,Mahon,39.8885,4.2658,75.76,73,0,4.61,ES,2021-09-27 17:57:11
1284,Linxia,35.6003,103.2064,55.78,64,47,6.11,CN,2021-09-27 17:57:11
1285,Goderich,43.7501,-81.7165,72.91,68,99,9.22,CA,2021-09-27 17:55:47
1286,Vernon,50.2581,-119.2691,67.23,70,67,4.61,CA,2021-09-27 17:57:12
1287,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1288,Mahebourg,-20.4081,57.7,72.25,78,40,14.97,MU,2021-09-27 17:54:35
1289,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1290,Matara,5.9485,80.5353,78.91,83,73,14.03,LK,2021-09-27 17:57:12
1291,Kaeo,-35.1,173.7833,44.33,91,18,3.94,NZ,2021-09-27 17:56:40
1292,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1293,Qaanaaq,77.484,-69.3632,25.2,68,100,5.64,GL,2021-09-27 17:54:26
1294,Samarai,-10.6167,150.6667,78.42,86,99,15.86,PG,2021-09-27 17:56:52
1295,Hilo,19.7297,-155.09,76.8,91,90,4.61,US,2021-09-27 17:53:41
1296,East London,-33.0153,27.9116,67.14,82,40,23.02,ZA,2021-09-27 17:55:40
1297,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1298,Orange Cove,36.6244,-119.3137,84.61,68,1,3.44,US,2021-09-27 17:57:12
1299,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1300,Souillac,-20.5167,57.5167,72.36,78,40,14.97,MU,2021-09-27 17:54:33
1301,Codrington,-38.2667,141.9667,47.88,74,98,7.72,AU,2021-09-27 17:56:06
1302,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1303,Thinadhoo,0.5333,72.9333,83.37,74,99,16.02,MV,2021-09-27 17:56:34
1304,Arraial Do Cabo,-22.9661,-42.0278,80.56,69,40,16.11,BR,2021-09-27 17:54:41
1305,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1306,Bathsheba,13.2167,-59.5167,88.41,66,20,9.22,BB,2021-09-27 17:56:50
1307,Grindavik,63.8424,-22.4338,39.15,70,75,35.68,IS,2021-09-27 17:57:13
1308,Norman Wells,65.282,-126.8329,32.04,86,90,2.3,CA,2021-09-27 17:56:34
1309,Severo-Kurilsk,50.6789,156.125,47.57,91,22,8.97,RU,2021-09-27 17:54:02
1310,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1311,Sun City West,33.662,-112.3413,82.92,61,75,1.01,US,2021-09-27 17:53:36
1312,Bonthe,7.5264,-12.505,77.49,84,100,15.3,SL,2021-09-27 17:57:13
1313,Avarua,-21.2078,-159.775,71.65,94,8,1.14,CK,2021-09-27 17:54:14
1314,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1315,Hermanus,-34.4187,19.2345,58.89,75,73,7.27,ZA,2021-09-27 17:54:44
1316,Severo-Kurilsk,50.6789,156.125,47.57,91,22,8.97,RU,2021-09-27 17:54:02
1317,Aklavik,68.2191,-135.0107,29.12,86,20,0.0,CA,2021-09-27 17:57:14
1318,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1319,Avarua,-21.2078,-159.775,71.65,94,8,1.14,CK,2021-09-27 17:54:14
1320,Fairbanks,64.8378,-147.7164,32.09,82,90,1.14,US,2021-09-27 17:57:14
1321,Hilo,19.7297,-155.09,76.8,91,90,4.61,US,2021-09-27 17:53:41
1322,Jamestown,42.097,-79.2353,75.09,56,1,7.0,US,2021-09-27 17:50:23
1323,Fortuna,40.5982,-124.1573,65.66,84,90,10.36,US,2021-09-27 17:55:19
1324,Geraldton,-28.7667,114.6,52.21,93,26,6.91,AU,2021-09-27 17:54:14
1325,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1326,Coahuayana,18.7333,-103.6833,88.93,61,95,4.07,MX,2021-09-27 17:54:19
1327,Rio Grande,-32.035,-52.0986,75.31,86,72,7.76,BR,2021-09-27 17:54:41
1328,Richards Bay,-28.783,32.0377,78.51,49,2,16.87,ZA,2021-09-27 17:57:14
1329,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1330,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1331,Lebu,-37.6167,-73.65,55.36,54,0,17.2,CL,2021-09-27 17:54:38
1332,Axim,4.8699,-2.2405,77.34,87,100,7.05,GH,2021-09-27 17:54:07
1333,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1334,Raga,8.4596,25.678,76.87,76,85,1.59,SS,2021-09-27 17:57:15
1335,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1336,Muros,42.7762,-9.0603,67.08,63,100,10.31,ES,2021-09-27 17:55:48
1337,Akom,2.6678,12.7109,69.87,95,100,2.13,CM,2021-09-27 17:57:15
1338,Magalia,39.8121,-121.5783,72.21,42,43,3.0,US,2021-09-27 17:54:05
1339,Bowen,-20.0167,148.2333,66.42,70,8,17.56,AU,2021-09-27 17:57:15
1340,Nishihara,26.1842,127.7558,79.88,83,20,8.05,JP,2021-09-27 17:57:15
1341,Clyde River,70.4692,-68.5914,30.43,86,75,10.36,CA,2021-09-27 17:54:27
1342,Luwuk,-0.9516,122.7875,76.24,84,98,5.39,ID,2021-09-27 17:57:16
1343,Fairbanks,64.8378,-147.7164,32.09,82,90,1.14,US,2021-09-27 17:57:14
1344,Mar Del Plata,-38.0023,-57.5575,50.13,67,0,7.0,AR,2021-09-27 17:53:15
1345,Barrow,71.2906,-156.7887,28.31,93,100,15.35,US,2021-09-27 17:54:25
1346,Chaiya,9.3862,99.1986,77.59,86,100,1.68,TH,2021-09-27 17:57:16
1347,Presidencia Roque Saenz Pena,-26.7852,-60.4388,98.78,23,37,10.0,AR,2021-09-27 17:57:16
1348,Broken Hill,-31.95,141.4333,55.11,24,23,8.05,AU,2021-09-27 17:54:40
1349,Puerto Ayora,-0.7393,-90.3518,75.16,88,100,9.86,EC,2021-09-27 17:53:52
1350,Olinda,-8.0089,-34.8553,80.33,65,75,19.57,BR,2021-09-27 17:51:40
1351,Leh,34.1667,77.5833,59.14,27,2,3.91,IN,2021-09-27 17:57:17
1352,Sao Filipe,14.8961,-24.4956,81.07,75,36,11.07,CV,2021-09-27 17:53:54
1353,Antofagasta,-23.65,-70.4,67.21,59,37,8.03,CL,2021-09-27 17:52:40
1354,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1355,Diu,20.7141,70.9822,76.98,92,100,6.69,IN,2021-09-27 17:57:17
1356,Port Alfred,-33.5906,26.891,65.07,89,81,21.56,ZA,2021-09-27 17:54:11
1357,Mar Del Plata,-38.0023,-57.5575,50.13,67,0,7.0,AR,2021-09-27 17:53:15
1358,Marana,32.4367,-111.2254,84.24,44,90,4.61,US,2021-09-27 17:57:17
1359,Klaksvik,62.2266,-6.589,49.12,89,100,7.7,FO,2021-09-27 17:57:18
1360,Johnstown,40.3267,-78.922,79.32,49,41,13.62,US,2021-09-27 17:57:18
1361,Eidfjord,60.4675,7.0719,59.59,92,100,10.36,NO,2021-09-27 17:57:18
1362,Andros Town,24.7,-77.7667,85.96,61,6,11.59,BS,2021-09-27 17:52:37
1363,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1364,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1365,Lebu,-37.6167,-73.65,55.36,54,0,17.2,CL,2021-09-27 17:54:38
1366,Guanica,17.9716,-66.908,90.5,72,3,11.25,PR,2021-09-27 17:55:58
1367,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1368,Cape Town,-33.9258,18.4232,60.28,59,40,10.36,ZA,2021-09-27 17:53:54
1369,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1370,Hirara,24.8,125.2833,83.59,71,57,17.13,JP,2021-09-27 17:57:19
1371,Fortuna,40.5982,-124.1573,65.66,84,90,10.36,US,2021-09-27 17:55:19
1372,Meulaboh,4.1363,96.1285,77.29,85,98,9.26,ID,2021-09-27 17:54:46
1373,Ribeira Grande,38.5167,-28.7,72.0,73,75,12.66,PT,2021-09-27 17:54:17
1374,Whitianga,-36.8333,175.7,46.06,86,95,3.4,NZ,2021-09-27 17:57:19
1375,Missoula,47.0166,-113.8009,61.86,30,22,4.25,US,2021-09-27 17:55:21
1376,Svetlaya,46.5389,138.3297,57.27,89,100,8.05,RU,2021-09-27 17:57:20
1377,Maniitsoq,65.4167,-52.9,35.37,52,0,5.28,GL,2021-09-27 17:56:42
1378,Arraial Do Cabo,-22.9661,-42.0278,80.56,69,40,16.11,BR,2021-09-27 17:54:41
1379,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1380,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1381,Korla,41.7597,86.1469,67.59,25,0,3.2,CN,2021-09-27 17:55:56
1382,Riyadh,24.6877,46.7219,84.34,10,98,9.31,SA,2021-09-27 17:57:06
1383,New Norfolk,-42.7826,147.0587,45.91,69,74,1.01,AU,2021-09-27 17:53:50
1384,Narsaq,60.9167,-46.05,37.85,34,0,2.89,GL,2021-09-27 17:57:07
1385,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1386,Poya,-21.35,165.15,64.96,80,33,5.46,NC,2021-09-27 17:57:20
1387,Petropavl,54.8753,69.1628,39.25,72,99,17.05,KZ,2021-09-27 17:57:20
1388,Port Blair,11.6667,92.75,79.59,87,100,7.56,IN,2021-09-27 17:55:49
1389,Mount Gambier,-37.8333,140.7667,49.91,76,99,8.05,AU,2021-09-27 17:55:51
1390,Castro,-24.7911,-50.0119,85.3,30,2,5.01,BR,2021-09-27 17:53:57
1391,Verkhnyaya Maksakovka,61.635,50.9674,35.62,80,0,2.24,RU,2021-09-27 17:57:21
1392,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1393,Kill,52.1761,-7.335,54.73,76,20,9.22,IE,2021-09-27 17:57:21
1394,Kapaa,22.0752,-159.319,77.32,78,20,13.8,US,2021-09-27 17:53:49
1395,Vaini,-21.2,-175.2,62.76,100,20,3.44,TO,2021-09-27 17:54:29
1396,Port Elizabeth,-33.918,25.5701,63.1,82,75,25.32,ZA,2021-09-27 17:51:29
1397,Honiara,-9.4333,159.95,76.28,91,100,3.87,SB,2021-09-27 17:55:54
1398,Bethel,41.3712,-73.414,78.03,58,1,9.22,US,2021-09-27 17:52:34
1399,Fort Nelson,58.8053,-122.7002,40.59,100,90,4.61,CA,2021-09-27 17:55:57
1400,Alofi,-19.0595,-169.9187,66.09,100,40,3.44,NU,2021-09-27 17:53:56
1401,Valley City,46.9233,-98.0032,74.14,46,1,13.8,US,2021-09-27 17:57:21
1402,Ahipara,-35.1667,173.1667,49.41,72,30,9.15,NZ,2021-09-27 17:54:12
1403,Katangli,51.7102,143.2326,48.65,91,100,7.4,RU,2021-09-27 17:57:22
1404,Mitu,1.1983,-70.1733,86.31,60,82,3.11,CO,2021-09-27 17:57:22
1405,Sinnamary,5.3833,-52.95,87.3,58,13,13.22,GF,2021-09-27 17:56:01
1406,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1407,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1408,Kampot,10.6167,104.1833,78.85,84,100,2.37,KH,2021-09-27 17:57:22
1409,New Norfolk,-42.7826,147.0587,45.91,69,74,1.01,AU,2021-09-27 17:53:50
1410,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1411,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1412,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1413,Victoria,22.2855,114.1577,85.32,79,0,1.01,HK,2021-09-27 17:50:12
1414,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1415,Saldanha,-33.0117,17.9442,59.05,77,37,14.45,ZA,2021-09-27 17:54:24
1416,Georgetown,5.4112,100.3354,77.95,94,40,5.01,MY,2021-09-27 17:54:07
1417,Lagoa,39.05,-27.9833,68.31,75,86,17.13,PT,2021-09-27 17:55:23
1418,Lilongwe,-13.9669,33.7873,74.95,42,76,5.86,MW,2021-09-27 17:56:14
1419,Albany,42.6001,-73.9662,75.74,70,91,6.11,US,2021-09-27 17:54:22
1420,Adil-Yangiyurt,43.5633,46.5846,62.1,49,89,8.99,RU,2021-09-27 17:57:23
1421,Airai,-8.9266,125.4092,57.9,76,70,2.33,TL,2021-09-27 17:55:00
1422,Fowa,8.9167,6.4,78.19,83,66,5.44,NG,2021-09-27 17:57:23
1423,Crestline,34.242,-117.2856,81.64,34,51,7.2,US,2021-09-27 17:57:23
1424,Salto,-31.3833,-57.9667,80.87,51,0,5.99,UY,2021-09-27 17:57:24
1425,Victoria,22.2855,114.1577,85.32,79,0,1.01,HK,2021-09-27 17:50:12
1426,Atuona,-9.8,-139.0333,77.94,73,69,19.86,PF,2021-09-27 17:53:55
1427,Ushuaia,-54.8,-68.3,51.42,53,40,5.75,AR,2021-09-27 17:53:53
1428,East London,-33.0153,27.9116,67.14,82,40,23.02,ZA,2021-09-27 17:55:40
1429,Busselton,-33.65,115.3333,49.53,92,8,7.81,AU,2021-09-27 17:54:01
1430,Udine,46.0619,13.2422,71.24,84,83,2.86,IT,2021-09-27 17:57:24
1431,Neiafu,-18.65,-173.9833,70.48,94,40,0.0,TO,2021-09-27 17:57:24
1432,Moranbah,-22.0016,148.0466,62.06,80,0,13.85,AU,2021-09-27 17:57:25
1433,Port Said,31.2565,32.2841,78.78,69,0,14.97,EG,2021-09-27 17:57:25
1434,Victoria,22.2855,114.1577,85.32,79,0,1.01,HK,2021-09-27 17:50:12
1435,Alofi,-19.0595,-169.9187,66.09,100,40,3.44,NU,2021-09-27 17:53:56
1436,Magdagachi,53.45,125.8,40.17,77,31,6.58,RU,2021-09-27 17:57:25
1437,Bethel,41.3712,-73.414,78.03,58,1,9.22,US,2021-09-27 17:52:34
1438,Ponta Do Sol,32.6667,-17.1,75.83,71,24,4.61,PT,2021-09-27 17:54:17
1439,Laguna,38.421,-121.4238,79.21,67,1,4.0,US,2021-09-27 17:55:09
1440,Quatre Cocos,-20.2078,57.7625,72.09,70,8,17.16,MU,2021-09-27 17:57:26
1441,Barrow,71.2906,-156.7887,28.31,93,100,15.35,US,2021-09-27 17:54:25
1442,Santa Maria,-29.6842,-53.8069,78.1,69,0,8.05,BR,2021-09-27 17:57:26
1443,Waitati,-45.75,170.5667,40.8,74,1,3.71,NZ,2021-09-27 17:57:26
1444,Grindavik,63.8424,-22.4338,39.15,70,75,35.68,IS,2021-09-27 17:57:13
1445,Sao Joao Da Barra,-21.6403,-41.0511,80.69,77,76,17.58,BR,2021-09-27 17:56:52
1446,Saint George,37.1041,-113.5841,85.53,39,0,1.99,US,2021-09-27 17:55:10
1447,Ilebo,-4.3167,20.5833,71.6,92,84,1.52,CD,2021-09-27 17:57:27
1448,Geraldton,-28.7667,114.6,52.21,93,26,6.91,AU,2021-09-27 17:54:14
1449,Kankan,10.3854,-9.3057,81.14,74,96,2.33,GN,2021-09-27 17:57:27
1450,Bluff,-46.6,168.3333,40.8,80,53,10.6,NZ,2021-09-27 17:54:18
1451,Rikitea,-23.1203,-134.9692,73.09,73,15,21.5,PF,2021-09-27 17:53:49
1452,Chino Valley,34.7575,-112.4538,68.67,75,75,3.0,US,2021-09-27 17:52:39
1453,Georgetown,5.4112,100.3354,77.95,94,40,5.01,MY,2021-09-27 17:54:07
1454,Carnarvon,-24.8667,113.6333,62.67,67,2,12.66,AU,2021-09-27 17:53:59
1455,Acarau,-2.8856,-40.12,86.61,61,24,20.96,BR,2021-09-27 17:54:25
1456,Tabuleiro Do Norte,-5.2467,-38.1306,99.84,24,77,14.7,BR,2021-09-27 17:57:27
1457,Lamar,33.6668,-95.5836,89.37,46,1,8.05,US,2021-09-27 17:55:12
1458,Arkhangelsk,64.5401,40.5433,39.31,93,40,0.0,RU,2021-09-27 17:57:28
1459,Buala,-8.145,159.5921,78.37,85,100,6.6,SB,2021-09-27 17:57:28
1460,Kawambwa,-9.7915,29.0791,74.97,37,95,3.0,ZM,2021-09-27 17:57:28
1461,Butaritari,3.0707,172.7902,83.34,76,51,21.39,KI,2021-09-27 17:54:48
1462,Vila Velha,-20.3297,-40.2925,82.35,68,40,19.57,BR,2021-09-27 17:54:11
1463,Wenling,28.3669,121.36,77.92,92,16,3.94,CN,2021-09-27 17:55:22
1464,Mataura,-46.1927,168.8643,40.48,86,36,2.86,NZ,2021-09-27 17:53:55
1465,Vanimo,-2.6741,141.3028,77.2,84,91,3.58,PG,2021-09-27 17:55:13
1466,Salalah,17.0151,54.0924,83.95,71,44,3.36,OM,2021-09-27 17:57:29
1467,Namibe,-15.1961,12.1522,64.42,88,8,10.51,AO,2021-09-27 17:54:15
1468,Bluff,-46.6,168.3333,40.8,80,53,10.6,NZ,2021-09-27 17:54:18
1469,Faanui,-16.4833,-151.75,78.93,77,7,18.16,PF,2021-09-27 17:55:27
1470,Padang,-0.9492,100.3543,78.85,89,91,3.27,ID,2021-09-27 17:54:43
1471,Amahai,-3.3333,128.9167,76.87,90,83,1.97,ID,2021-09-27 17:57:10
1472,Georgetown,5.4112,100.3354,77.95,94,40,5.01,MY,2021-09-27 17:54:07
1473,Norman Wells,65.282,-126.8329,32.04,86,90,2.3,CA,2021-09-27 17:56:34
